Size_sqft,Bedrooms,Bathrooms,Location,YearBuilt,Price
2836.0,4.0,1,Suburb,1970,654807.0
2274.0,4.0,2,Suburb,1981,821224.0
2478.0,4.0,1,Suburb,1970,570957.0
1903.0,3.0,3,Suburb,1996,589329.0
3659.0,3.0,3,City,1985,738045.0
3157.0,3.0,1,City,2016,778208.0
1895.0,4.0,2,City,1985,596954.0
1474.0,4.0,1,City,1980,697683.0
2146.0,3.0,2,City,2016,801137.0
2728.0,4.0,3,City,1985,709540.0
2590.0,3.0,2,City,1974,598645.0
3308.0,3.0,1,Suburb,2022,707780.0
2979.0,3.0,3,Suburb,1994,758449.0
3107.0,5.0,3,City,1970,675188.0
2651.0,4.0,2,City,2009,741646.0
1435.0,1.0,3,Suburb,1988,803171.0
2281.0,3.0,3,City,2023,724634.0
3171.0,1.0,2,Suburb,2000,789768.0
2383.0,5.0,3,City,1985,639628.0
2776.0,4.0,1,Suburb,1987,593289.0
2194.0,3.0,2,Suburb,2007,870948.0
1690.0,3.0,2,City,1982,336178.0
2332.0,3.0,2,City,1998,724974.0
2639.0,1.0,2,Suburb,1980,619009.0
1955.0,5.0,1,City,2008,763218.0
2253.0,4.0,2,City,1995,490420.0
1754.0,5.0,1,Suburb,1996,716579.0
3213.0,3.0,2,Suburb,2001,749684.0
2211.0,5.0,2,City,2021,721776.0
3449.0,1.0,3,City,1965,535904.0
3503.0,2.0,3,Suburb,1967,575379.0
2362.0,2.0,1,Suburb,1999,765771.0
1705.0,4.0,3,Suburb,1969,647635.0
941.0,4.0,2,City,1990,371405.0
1376.0,5.0,1,Suburb,1989,593701.0
1446.0,4.0,3,City,2010,836292.0
3397.0,1.0,2,Suburb,1995,641865.0
2502.0,3.0,3,City,2020,470221.0
2696.0,3.0,3,City,1986,610937.0
846.0,5.0,3,Suburb,1994,660452.0
1570.0,3.0,3,City,2019,553526.0
3048.0,5.0,2,Suburb,1991,860000.0
2623.0,4.0,3,City,1963,619273.0
2315.0,4.0,1,City,1986,630366.0
2820.0,1.0,1,City,2006,640676.0
3579.0,3.0,3,Suburb,1965,399236.0
2263.0,1.0,1,Suburb,1985,718126.0
2469.0,2.0,3,City,1983,576617.0
2556.0,1.0,2,Suburb,2003,306343.0
4115.0,5.0,2,City,1973,443856.0
932.0,5.0,1,Suburb,1972,655416.0
2904.0,1.0,1,Suburb,1985,842746.0
2338.0,4.0,3,City,2002,767940.0
2821.0,2.0,3,City,2002,744152.0
1954.0,1.0,3,City,1987,677862.0
2385.0,4.0,2,Suburb,1960,718877.0
2924.0,1.0,3,City,1971,677362.0
4626.0,3.0,2,City,2009,555349.0
2992.0,5.0,1,Suburb,2012,560863.0
1819.0,3.0,2,Suburb,2019,665178.0
2119.0,3.0,1,City,2014,551371.0
2098.0,2.0,2,City,1994,416817.0
1147.0,4.0,2,Suburb,2020,750674.0
2186.0,5.0,3,Suburb,1985,727068.0
2939.0,3.0,1,Suburb,1990,413636.0
1516.0,5.0,2,Suburb,2016,482957.0
3163.0,4.0,2,City,1971,712277.0
2765.0,1.0,1,City,1964,495480.0
1899.0,3.0,2,Suburb,1966,667014.0
2319.0,4.0,1,City,1975,786004.0
3552.0,5.0,1,City,2011,595513.0
2940.0,4.0,1,City,1980,759702.0
2426.0,1.0,2,Suburb,1986,589115.0
2251.0,4.0,2,City,1982,614783.0
2474.0,5.0,3,Suburb,1984,723806.0
2057.0,3.0,1,City,1970,761258.0
928.0,3.0,2,Suburb,2022,479693.0
3867.0,2.0,2,Suburb,2016,470248.0
2530.0,5.0,1,Suburb,2013,440089.0
2702.0,2.0,1,City,1969,908038.0
2379.0,2.0,1,City,2009,599339.0
1899.0,1.0,3,City,1960,560842.0
2288.0,5.0,3,City,1989,705682.0
1286.0,3.0,3,City,2014,421031.0
4034.0,5.0,1,Suburb,1965,608277.0
1545.0,1.0,2,City,1983,664018.0
1688.0,5.0,1,City,1964,520913.0
2108.0,5.0,2,City,1966,494001.0
3333.0,2.0,3,City,1962,607850.0
2430.0,5.0,3,Suburb,1972,591258.0
1543.0,2.0,3,Suburb,2013,587084.0
3309.0,2.0,2,Suburb,2022,444709.0
2938.0,4.0,2,Suburb,1965,443631.0
2801.0,1.0,1,City,2006,846930.0
2927.0,2.0,1,Suburb,2014,471439.0
4117.0,5.0,1,City,2008,632791.0
3968.0,2.0,3,Suburb,2016,638981.0
1933.0,2.0,1,Suburb,1962,592830.0
3571.0,2.0,3,City,1981,639141.0
2691.0,3.0,2,City,1994,610903.0
2773.0,3.0,3,Suburb,1987,602287.0
1220.0,3.0,3,City,2001,816959.0
2299.0,3.0,3,City,1971,523632.0
1843.0,4.0,2,City,1960,570084.0
3007.0,2.0,2,Suburb,1982,796396.0
3179.0,4.0,1,Suburb,1987,576713.0
949.0,5.0,1,Suburb,1995,597453.0
2404.0,1.0,1,Suburb,2013,574790.0
3215.0,4.0,2,City,2006,816192.0
2287.0,3.0,2,City,2015,792780.0
2936.0,3.0,2,City,1969,489632.0
2669.0,5.0,2,City,1964,869588.0
2662.0,2.0,2,Suburb,1973,346495.0
2227.0,1.0,3,City,1983,418130.0
1557.0,4.0,1,Suburb,2022,431507.0
1625.0,2.0,3,Suburb,1987,501817.0
2922.0,2.0,1,Suburb,1980,599835.0
2433.0,4.0,3,City,1979,506298.0
2321.0,4.0,2,City,2021,486197.0
2119.0,4.0,1,Suburb,2010,730499.0
2203.0,4.0,3,Suburb,1999,609722.0
3162.0,3.0,1,City,2024,770174.0
2182.0,2.0,2,Suburb,1987,788945.0
1469.0,2.0,2,City,2013,676964.0
2947.0,3.0,1,Suburb,1961,755483.0
2274.0,2.0,1,Suburb,1973,625985.0
2442.0,4.0,2,City,1973,471587.0
3559.0,1.0,2,City,2003,447265.0
2405.0,2.0,2,Suburb,1999,369661.0
2625.0,1.0,3,Suburb,1993,764620.0
1584.0,1.0,1,City,2024,674716.0
2264.0,3.0,2,Suburb,1977,219609.0
2852.0,5.0,1,Suburb,1993,746052.0
1317.0,2.0,3,Suburb,2008,661362.0
2562.0,3.0,3,Suburb,2014,519369.0
2491.0,3.0,2,Suburb,2021,517508.0
2449.0,1.0,1,Suburb,1983,610850.0
3155.0,2.0,3,City,2007,826104.0
2657.0,3.0,1,Suburb,1998,657892.0
3467.0,4.0,1,City,2007,547141.0
1715.0,3.0,2,Suburb,1968,976865.0
2516.0,4.0,3,Suburb,1988,796940.0
2479.0,5.0,3,City,2019,794263.0
1662.0,4.0,3,City,1985,804328.0
3097.0,4.0,1,City,1997,835721.0
4067.0,1.0,3,City,2021,724472.0
2408.0,3.0,3,City,1985,665956.0
2778.0,5.0,1,Suburb,1973,678579.0
2480.0,3.0,3,City,2008,461183.0
1914.0,4.0,3,City,2002,335403.0
1129.0,4.0,1,City,1967,766663.0
1919.0,3.0,3,Suburb,1999,928992.0
1433.0,5.0,2,Suburb,1984,607700.0
3627.0,5.0,1,Suburb,2022,865845.0
2338.0,1.0,3,City,1963,887395.0
2174.0,4.0,2,Suburb,1974,587548.0
3050.0,4.0,1,Suburb,1975,839725.0
1625.0,1.0,3,Suburb,2013,755464.0
1876.0,3.0,1,Suburb,1970,615480.0
2468.0,4.0,2,City,1987,740710.0
3149.0,3.0,1,City,1966,704790.0
2775.0,5.0,3,City,1997,376034.0
2596.0,2.0,2,City,1983,1026780.0
2475.0,1.0,1,City,1996,505983.0
2703.0,4.0,3,City,1994,691623.0
2563.0,1.0,3,City,1965,931113.0
1690.0,5.0,2,City,1992,623202.0
2452.0,5.0,2,Suburb,2013,554515.0
1659.0,5.0,1,Suburb,1973,681962.0
2477.0,5.0,3,City,1978,612427.0
2079.0,2.0,2,City,1970,841857.0
4219.0,3.0,3,Suburb,2004,540751.0
2391.0,3.0,1,Suburb,2019,579358.0
1424.0,2.0,2,Suburb,2017,650045.0
2324.0,3.0,1,City,1983,474643.0
2788.0,5.0,1,Suburb,1970,582381.0
3606.0,3.0,2,City,2003,583613.0
2002.0,1.0,1,Suburb,2004,477704.0
1298.0,3.0,3,Suburb,1991,572293.0
2999.0,1.0,2,City,1976,771097.0
1441.0,4.0,3,Suburb,2013,370487.0
2110.0,1.0,1,City,1969,811282.0
2237.0,1.0,2,Suburb,1965,586324.0
2370.0,5.0,3,City,1979,710777.0
2908.0,5.0,3,City,1960,809489.0
1935.0,5.0,3,City,2023,525672.0
2226.0,1.0,3,Suburb,1960,728753.0
2409.0,2.0,3,City,2020,471605.0
2526.0,5.0,1,Suburb,1960,458679.0
2489.0,5.0,1,Suburb,2005,627056.0
2729.0,1.0,1,City,2019,639575.0
3018.0,4.0,1,City,2002,803973.0
2698.0,4.0,1,Suburb,2003,447375.0
2741.0,3.0,1,Suburb,1997,749270.0
1298.0,4.0,1,City,1961,602014.0
2455.0,5.0,3,Suburb,1971,642272.0
2759.0,2.0,1,City,1982,349365.0
2936.0,3.0,3,City,1968,629051.0
1929.0,2.0,2,City,1967,770458.0
1952.0,2.0,1,Suburb,2009,615959.0
2013.0,5.0,3,Suburb,2021,606889.0
2800.0,1.0,2,Suburb,1982,930721.0
3152.0,1.0,2,Suburb,2018,652754.0
2131.0,1.0,3,City,1969,399242.0
3063.0,4.0,3,Suburb,1971,429624.0
2507.0,1.0,3,City,2021,874896.0
2332.0,5.0,1,City,1989,586046.0
2270.0,4.0,2,Suburb,2006,777800.0
2949.0,1.0,1,Suburb,2000,604394.0
2650.0,2.0,1,Suburb,1966,718032.0
4033.0,5.0,1,City,2011,593895.0
1816.0,5.0,2,Suburb,2004,639147.0
2787.0,3.0,2,City,1997,726769.0
2045.0,5.0,2,City,1995,476577.0
1803.0,2.0,3,Suburb,2017,702500.0
2412.0,5.0,1,Suburb,2005,688111.0
2517.0,3.0,3,Suburb,2024,434892.0
4488.0,5.0,3,City,1977,1052542.0
2289.0,5.0,1,City,1961,607954.0
1619.0,3.0,2,Suburb,1963,506934.0
2613.0,5.0,1,Suburb,2001,877868.0
949.0,4.0,3,City,2008,478441.0
2354.0,5.0,2,Suburb,2008,571636.0
2431.0,1.0,2,Suburb,1966,683499.0
2983.0,1.0,3,City,1968,575131.0
3110.0,4.0,2,City,1986,739518.0
2063.0,5.0,2,Suburb,1980,742153.0
2313.0,2.0,1,City,1994,548190.0
1877.0,5.0,1,Suburb,1995,877382.0
1620.0,1.0,3,City,2002,617507.0
2639.0,3.0,3,City,1967,692106.0
1517.0,4.0,3,City,1995,605851.0
2126.0,3.0,2,City,2007,597780.0
1714.0,2.0,3,Suburb,2005,652428.0
2809.0,5.0,1,City,1991,932840.0
3696.0,2.0,2,Suburb,1966,724207.0
1497.0,3.0,3,City,1971,508931.0
1106.0,5.0,2,Suburb,2014,674516.0
2331.0,2.0,2,City,1982,580821.0
2431.0,1.0,2,City,2011,804876.0
2575.0,1.0,3,Suburb,1972,646581.0
2103.0,4.0,2,City,2012,455077.0
2277.0,1.0,2,Suburb,2022,722438.0
2680.0,1.0,2,Suburb,2010,541675.0
3157.0,3.0,1,City,2017,721928.0
1034.0,1.0,3,City,1986,802795.0
2158.0,1.0,1,Suburb,1966,621203.0
2571.0,3.0,2,City,2009,639362.0
1769.0,1.0,2,City,1983,687917.0
3647.0,1.0,1,Suburb,1984,566147.0
1969.0,4.0,2,City,2003,676107.0
2390.0,1.0,1,City,1995,693455.0
2814.0,1.0,2,City,2016,533371.0
2001.0,4.0,2,City,1996,838090.0
1111.0,3.0,2,City,2011,411420.0
2116.0,1.0,2,Suburb,2022,780995.0
3149.0,2.0,3,City,1966,864616.0
2181.0,3.0,3,City,2019,778300.0
1820.0,3.0,3,Suburb,1996,508384.0
3076.0,1.0,1,City,1980,789424.0
2185.0,4.0,1,Suburb,2005,970555.0
2058.0,3.0,1,Suburb,1980,636678.0
2526.0,4.0,1,City,2011,662891.0
2966.0,2.0,3,City,1988,775682.0
4108.0,4.0,1,Suburb,1998,535433.0
3006.0,5.0,1,City,1986,438758.0
3242.0,4.0,1,Suburb,1969,724547.0
2061.0,3.0,2,City,1995,668320.0
1692.0,4.0,1,City,1975,511502.0
2464.0,4.0,2,Suburb,1995,719283.0
2496.0,5.0,1,Suburb,1993,612006.0
1655.0,5.0,1,Suburb,1996,717889.0
2295.0,1.0,2,Suburb,2018,690554.0
2703.0,3.0,1,Suburb,1988,682611.0
2675.0,1.0,2,Suburb,1990,660890.0
2777.0,5.0,1,Suburb,1962,406682.0
2626.0,4.0,1,Suburb,1981,443271.0
2060.0,5.0,2,Suburb,2012,925689.0
2055.0,2.0,3,Suburb,2007,865321.0
1570.0,4.0,2,City,2006,622459.0
3685.0,1.0,3,City,2001,725683.0
2429.0,4.0,2,Suburb,1963,418820.0
2260.0,2.0,3,City,2001,445646.0
1761.0,5.0,1,Suburb,2002,232163.0
4500.0,3.0,3,City,2001,505227.0
1659.0,3.0,1,City,1962,567955.0
2116.0,3.0,2,City,2018,766327.0
2714.0,5.0,3,City,1970,628898.0
2845.0,3.0,1,City,1994,701826.0
3099.0,2.0,2,Suburb,2009,608907.0
3701.0,5.0,3,City,2022,643264.0
2778.0,3.0,1,City,1965,609612.0
1671.0,1.0,3,Suburb,1991,700852.0
2237.0,5.0,3,City,1970,262793.0
2638.0,5.0,1,City,2002,662374.0
3886.0,4.0,1,City,1998,640223.0
1429.0,3.0,2,City,1972,906635.0
3272.0,1.0,1,City,1972,696209.0
2547.0,2.0,1,City,1998,895350.0
3013.0,5.0,3,City,2005,547963.0
2347.0,2.0,1,Suburb,1993,552749.0
1822.0,2.0,3,Suburb,1991,908314.0
2952.0,2.0,3,Suburb,2024,628295.0
2883.0,4.0,1,City,1966,544868.0
3109.0,2.0,1,City,1962,666094.0
2410.0,3.0,1,Suburb,2008,690837.0
1994.0,3.0,1,Suburb,2017,843342.0
1315.0,1.0,2,Suburb,1987,545649.0
3000.0,1.0,3,City,1986,771294.0
2720.0,2.0,2,Suburb,1981,919094.0
1735.0,2.0,2,City,1972,826333.0
2038.0,4.0,3,Suburb,1981,927291.0
2089.0,2.0,2,Suburb,1964,664748.0
1368.0,2.0,1,City,1981,751297.0
1840.0,2.0,1,City,2012,549865.0
1616.0,5.0,1,City,1998,1022901.0
2127.0,5.0,1,City,1996,794128.0
1896.0,4.0,3,City,1990,696611.0
1266.0,4.0,1,City,2021,655011.0
3853.0,3.0,3,Suburb,1965,351288.0
3307.0,4.0,3,City,1993,345750.0
1867.0,3.0,3,City,2011,503191.0
2613.0,2.0,3,City,1989,583805.0
2715.0,4.0,2,Suburb,1972,757805.0
3264.0,4.0,2,Suburb,2017,781142.0
1839.0,4.0,1,City,2012,662957.0
3194.0,3.0,3,City,1979,710238.0
2031.0,3.0,1,City,1965,636708.0
1473.0,1.0,1,City,2014,823198.0
2933.0,3.0,1,City,1990,556253.0
3334.0,3.0,1,City,2018,617060.0
4254.0,5.0,3,Suburb,1978,690924.0
1569.0,4.0,3,City,1987,550110.0
2915.0,3.0,2,City,1972,444992.0
2129.0,4.0,3,City,2011,715154.0
2975.0,4.0,3,City,2020,992273.0
1377.0,5.0,1,Suburb,2000,679450.0
1525.0,4.0,3,City,2004,772219.0
1870.0,3.0,1,Suburb,1966,613492.0
2476.0,4.0,3,City,1973,721245.0
1965.0,1.0,2,City,1995,456216.0
2887.0,1.0,1,City,1967,505197.0
3147.0,5.0,3,Suburb,1971,752178.0
2845.0,3.0,3,Suburb,1999,628314.0
3567.0,5.0,1,City,2021,419605.0
2714.0,1.0,2,City,1973,601718.0
1557.0,3.0,2,City,2008,797876.0
3386.0,4.0,3,City,2010,571549.0
1991.0,3.0,3,City,2021,331451.0
3065.0,2.0,3,City,1964,919748.0
3535.0,3.0,1,City,1960,679718.0
2743.0,4.0,1,Suburb,2008,901052.0
1359.0,2.0,1,Suburb,1976,714496.0
1769.0,5.0,3,City,1994,568001.0
3357.0,3.0,2,City,1972,714815.0
2300.0,5.0,1,City,1996,709378.0
2476.0,3.0,2,City,1997,931092.0
2957.0,1.0,3,City,1965,850837.0
2913.0,1.0,1,City,2022,763178.0
2617.0,4.0,1,Suburb,2008,719061.0
2272.0,1.0,1,Suburb,1968,674766.0
2198.0,2.0,3,Suburb,1995,578235.0
3028.0,2.0,3,City,1982,820273.0
2812.0,3.0,3,Suburb,2016,601177.0
2237.0,5.0,2,City,2009,627481.0
3187.0,2.0,2,Suburb,2018,673010.0
2328.0,3.0,1,City,1966,571488.0
1816.0,5.0,1,Suburb,2006,597592.0
1882.0,1.0,3,City,2015,663326.0
1726.0,3.0,3,Suburb,1967,651430.0
2227.0,5.0,3,Suburb,1995,875763.0
3294.0,4.0,1,Suburb,2001,439656.0
1849.0,4.0,3,City,1998,745179.0
2553.0,2.0,2,City,2024,592555.0
1954.0,5.0,2,City,2003,612135.0
2235.0,4.0,1,City,2005,315486.0
1349.0,2.0,1,City,1972,554031.0
2263.0,3.0,2,Suburb,1996,738853.0
2282.0,3.0,3,City,1973,561843.0
2803.0,5.0,1,City,1972,593361.0
2578.0,5.0,1,City,1971,618530.0
1570.0,5.0,1,Suburb,2014,692587.0
3188.0,5.0,2,Suburb,1987,906022.0
2569.0,4.0,1,Suburb,1981,652285.0
2560.0,4.0,2,City,1978,1085464.0
2413.0,2.0,2,City,1989,1040910.0
2053.0,4.0,3,Suburb,2013,902551.0
2574.0,3.0,3,City,1974,811728.0
2757.0,2.0,3,City,1989,713601.0
1181.0,4.0,1,City,1988,884947.0
2038.0,5.0,2,City,1991,971711.0
2239.0,4.0,1,City,1989,679296.0
2601.0,1.0,2,Suburb,1975,702009.0
3265.0,2.0,1,Suburb,1995,775704.0
1873.0,4.0,2,Suburb,2007,648204.0
2067.0,4.0,3,City,1987,878919.0
2056.0,3.0,3,Suburb,2021,482949.0
1851.0,5.0,1,City,2015,713396.0
2174.0,5.0,2,Suburb,2015,489393.0
2966.0,3.0,3,City,1976,657303.0
1673.0,3.0,2,City,2021,555368.0
2723.0,1.0,1,Suburb,1980,654823.0
1213.0,2.0,3,Suburb,1996,417993.0
2022.0,5.0,1,Suburb,1993,750523.0
2186.0,3.0,1,City,1988,606736.0
3607.0,3.0,2,Suburb,2019,818273.0
2225.0,2.0,1,Suburb,1970,655002.0
859.0,3.0,1,Suburb,2019,785907.0
1003.0,1.0,2,Suburb,1993,594966.0
2444.0,2.0,2,City,1992,780024.0
2855.0,1.0,1,City,1969,971235.0
2686.0,4.0,3,City,2019,551366.0
2538.0,5.0,3,Suburb,1985,781512.0
3243.0,3.0,2,Suburb,1984,481146.0
2037.0,2.0,1,Suburb,1961,642914.0
3054.0,1.0,3,City,1962,392923.0
1263.0,5.0,2,Suburb,1991,760014.0
1778.0,5.0,2,City,1960,576582.0
1139.0,3.0,2,Suburb,1983,772205.0
2225.0,5.0,1,City,2009,707504.0
2387.0,3.0,2,City,2002,627784.0
2500.0,4.0,3,Suburb,2003,776634.0
2463.0,3.0,1,Suburb,1992,818224.0
1762.0,1.0,3,City,1997,601728.0
2285.0,5.0,3,City,2011,823818.0
1358.0,5.0,3,Suburb,1994,629859.0
3386.0,5.0,1,City,1976,262307.0
2204.0,3.0,3,Suburb,2017,694538.0
2073.0,2.0,2,Suburb,2007,568281.0
3546.0,3.0,2,City,2002,606966.0
1539.0,1.0,3,City,2007,368044.0
1622.0,3.0,2,Suburb,2003,706691.0
1643.0,5.0,1,City,1992,562190.0
2371.0,4.0,1,City,1961,586532.0
2726.0,1.0,2,Suburb,1969,817491.0
2944.0,4.0,2,City,1987,354976.0
4243.0,1.0,1,City,2006,717322.0
825.0,1.0,3,City,1967,720180.0
2851.0,5.0,1,City,1982,697682.0
2025.0,3.0,3,Suburb,2007,824608.0
2004.0,5.0,2,City,2022,792223.0
1980.0,5.0,2,City,1996,681977.0
1775.0,5.0,3,City,1971,553079.0
3614.0,4.0,3,City,2024,597435.0
3017.0,1.0,1,Suburb,1974,659593.0
2436.0,2.0,3,Suburb,1969,321986.0
3377.0,3.0,2,Suburb,2001,589841.0
1348.0,5.0,2,City,1985,837742.0
1476.0,1.0,2,Suburb,2008,605801.0
876.0,3.0,3,Suburb,1982,780979.0
1924.0,2.0,3,City,2023,790521.0
2534.0,2.0,2,City,1976,840062.0
2493.0,5.0,3,Suburb,1993,616504.0
2525.0,2.0,1,Suburb,2016,626015.0
1419.0,2.0,1,City,1963,708164.0
2989.0,3.0,3,City,2009,546678.0
2589.0,3.0,3,City,2018,560522.0
2939.0,5.0,2,Suburb,2022,809265.0
1078.0,1.0,3,City,1985,561354.0
2640.0,5.0,2,Suburb,1960,737602.0
1578.0,4.0,1,Suburb,1977,721060.0
2138.0,2.0,3,Suburb,1971,661574.0
2798.0,1.0,1,City,1997,702021.0
2484.0,3.0,3,Suburb,2001,762657.0
1816.0,4.0,3,Suburb,1995,873171.0
2424.0,4.0,2,Suburb,1975,525568.0
1334.0,2.0,2,Suburb,2024,520393.0
3235.0,3.0,3,City,1998,648499.0
2274.0,1.0,3,Suburb,2018,714687.0
3212.0,3.0,2,City,1997,704163.0
2046.0,2.0,1,City,1975,914318.0
2048.0,4.0,3,Suburb,1970,522858.0
1878.0,2.0,2,Suburb,1987,421513.0
3041.0,5.0,3,City,1961,738080.0
1917.0,4.0,2,City,1979,695588.0
2876.0,2.0,1,City,1997,643005.0
2149.0,1.0,3,City,2015,781001.0
1019.0,1.0,3,Suburb,1998,424206.0
2015.0,1.0,1,Suburb,1990,409868.0
1584.0,5.0,3,Suburb,1982,370433.0
2444.0,3.0,3,Suburb,1993,559271.0
1576.0,1.0,3,City,1976,841552.0
3076.0,5.0,2,City,1983,446192.0
2355.0,1.0,2,Suburb,1994,668641.0
2294.0,5.0,3,Suburb,1982,707551.0
2884.0,1.0,1,Suburb,1967,889110.0
3103.0,3.0,1,City,2013,536978.0
2405.0,2.0,3,Suburb,1980,531125.0
1873.0,1.0,2,City,1978,814268.0
1162.0,2.0,2,City,1990,506248.0
1933.0,1.0,3,City,2009,839763.0
1982.0,3.0,2,City,1983,715147.0
2495.0,2.0,2,Suburb,2005,404911.0
2175.0,5.0,1,City,1967,758454.0
2907.0,1.0,3,City,1962,729002.0
1985.0,1.0,2,Suburb,1993,627596.0
2379.0,5.0,2,Suburb,2016,571470.0
3259.0,3.0,2,City,2017,899113.0
2662.0,4.0,3,Suburb,1994,305063.0
2377.0,1.0,3,Suburb,1980,441874.0
1993.0,5.0,2,City,2024,585727.0
1971.0,4.0,1,Suburb,2016,733655.0
1817.0,1.0,1,City,2001,662619.0
2036.0,2.0,3,City,2002,559706.0
2955.0,5.0,1,Suburb,1985,740440.0
2262.0,2.0,2,Suburb,1985,409009.0
1463.0,3.0,3,Suburb,1967,716110.0
3673.0,4.0,3,City,2006,619129.0
2646.0,5.0,1,Suburb,1996,761065.0
1422.0,1.0,3,City,1977,735130.0
2106.0,1.0,1,Suburb,1995,774331.0
2498.0,4.0,1,City,1961,573717.0
3628.0,2.0,2,Suburb,1962,555291.0
1634.0,2.0,1,City,1993,691401.0
3111.0,5.0,1,Suburb,2005,449896.0
3412.0,5.0,3,Suburb,2021,986778.0
1974.0,2.0,2,Suburb,2016,897985.0
2223.0,5.0,2,Suburb,1969,435487.0
1685.0,2.0,1,Suburb,1977,696321.0
2275.0,4.0,3,City,1992,835783.0
2394.0,5.0,3,City,1966,605610.0
2887.0,2.0,3,Suburb,2004,553364.0
3192.0,5.0,2,City,1988,835552.0
1889.0,1.0,2,City,1997,860730.0
1025.0,1.0,1,Suburb,1998,427352.0
2405.0,3.0,1,Suburb,1984,680138.0
2628.0,2.0,3,City,1976,645334.0
2596.0,3.0,1,City,2020,405950.0
2188.0,2.0,3,Suburb,2010,428151.0
2508.0,5.0,2,Suburb,1996,528378.0
3494.0,2.0,1,Suburb,1983,665283.0
2690.0,1.0,3,City,2008,851761.0
2155.0,5.0,2,Suburb,1980,256407.0
2065.0,1.0,3,City,2016,680322.0
2299.0,5.0,1,Suburb,2000,523758.0
3580.0,2.0,3,Suburb,1976,740629.0
2290.0,2.0,2,City,1980,811800.0
2406.0,1.0,1,Suburb,2023,816168.0
2078.0,4.0,2,City,2003,648718.0
3199.0,2.0,1,City,1987,613897.0
3809.0,4.0,3,City,1995,857805.0
2739.0,5.0,2,Suburb,1996,614577.0
2478.0,4.0,2,Suburb,2003,671173.0
2446.0,1.0,3,Suburb,2009,595425.0
730.0,3.0,2,City,2014,711969.0
2948.0,3.0,2,Suburb,1969,463214.0
2515.0,1.0,2,Suburb,1997,620074.0
2723.0,3.0,2,Suburb,2008,676459.0
1915.0,1.0,3,Suburb,1961,814099.0
2147.0,2.0,2,Suburb,2003,637870.0
2128.0,4.0,2,City,1994,304294.0
3144.0,3.0,2,Suburb,1980,576677.0
2151.0,2.0,1,Suburb,2016,876234.0
3896.0,3.0,1,Suburb,1982,685942.0
2725.0,5.0,3,City,1991,557131.0
1515.0,1.0,3,Suburb,1992,515507.0
2328.0,1.0,3,City,1976,717581.0
1958.0,2.0,2,City,2001,562538.0
864.0,5.0,1,Suburb,1976,666977.0
3553.0,4.0,1,City,2007,550969.0
2918.0,5.0,3,City,2007,532558.0
2798.0,5.0,1,City,2016,606618.0
2537.0,4.0,3,Suburb,2020,645011.0
1440.0,4.0,2,City,2003,654833.0
2077.0,5.0,1,Suburb,1982,622294.0
3016.0,3.0,2,Suburb,2012,823388.0
1675.0,3.0,2,City,1992,603277.0
625.0,5.0,1,City,2015,873420.0
2259.0,3.0,3,City,1987,639331.0
2319.0,4.0,1,Suburb,1982,566250.0
2516.0,4.0,2,Suburb,2022,706340.0
2936.0,3.0,3,City,1966,772344.0
2872.0,4.0,2,City,1961,543479.0
2603.0,1.0,3,Suburb,2024,453326.0
3267.0,4.0,1,Suburb,1963,808643.0
1343.0,5.0,2,Suburb,1967,858799.0
2777.0,2.0,3,City,2008,741575.0
2864.0,3.0,3,City,1988,554031.0
1541.0,3.0,1,Suburb,2014,640815.0
1354.0,4.0,3,Suburb,1996,487776.0
1891.0,4.0,3,City,1965,813532.0
1951.0,2.0,2,Suburb,1983,694960.0
2954.0,2.0,1,City,1999,728621.0
1984.0,5.0,1,Suburb,1971,681932.0
1813.0,1.0,2,Suburb,2023,663525.0
1986.0,5.0,2,Suburb,2005,693516.0
3212.0,3.0,2,Suburb,1973,662908.0
2429.0,4.0,3,City,1986,833605.0
2293.0,5.0,1,Suburb,1996,457960.0
2342.0,4.0,1,Suburb,2021,536278.0
3335.0,4.0,1,City,1973,609961.0
1889.0,5.0,3,City,1998,635897.0
3352.0,5.0,1,City,1964,809419.0
2569.0,2.0,1,Suburb,1985,463752.0
2306.0,1.0,1,City,2012,742271.0
4192.0,2.0,1,Suburb,2022,642655.0
1671.0,1.0,2,City,1970,787671.0
2169.0,5.0,3,Suburb,1992,720592.0
1546.0,1.0,1,City,2000,644348.0
3095.0,3.0,1,City,1999,517703.0
3617.0,2.0,1,City,2005,713038.0
3603.0,2.0,1,Suburb,1963,605103.0
3287.0,2.0,1,Suburb,1970,647295.0
2280.0,4.0,2,City,1986,777375.0
2161.0,4.0,2,Suburb,1967,878673.0
1235.0,5.0,3,Suburb,1980,424620.0
3863.0,5.0,3,Suburb,1964,777973.0
2752.0,4.0,1,Suburb,2021,852776.0
2071.0,2.0,1,Suburb,1991,638927.0
3361.0,4.0,2,City,2017,494441.0
1730.0,1.0,3,Suburb,1986,715523.0
2708.0,2.0,1,City,1985,636255.0
2297.0,4.0,1,City,1999,1176345.0
2872.0,5.0,1,City,1988,711818.0
2375.0,4.0,3,Suburb,1966,592160.0
1391.0,3.0,2,Suburb,1980,448178.0
2473.0,4.0,2,City,1969,520884.0
3163.0,2.0,1,City,2021,792435.0
2399.0,4.0,1,City,1967,409603.0
2969.0,5.0,1,City,1963,414550.0
1679.0,1.0,1,Suburb,1988,808607.0
2401.0,3.0,1,City,1971,608107.0
1977.0,2.0,3,City,2010,624109.0
